,job_title,company,experience,location,description,skills_required,min_experience
201,Python,    KG Information Systems Pvt Ltd        ,2 - 3 ,Coimbatore,"Responsibilities:2  years of relevant experienceExpert in Python ,  with knowledge of at least one Python web framework  (  ( such as Django ,  Flask ,  etc. depending on your... ","python,cache,teamplayer,nosql,database,django,mysql,mongodb",2
202,Python,    Spiceblue        ,2 - 7 ,Chennai,What we're looking for: We are looking for an experienced Python developer to join our engineering team and help us create dynamic software applications for our clients. In th... ,"python,storage,elasticsearch,testingtools,debugging,api,mongodb",2
203,Python,    Gemini Solutions        ,3 - 6 ,Gurgaon,"QA-Python3  Years GurgaonB.TechRequirements Strong Python language skills ,  interacting with various Python modules for DB ,  JSON / XML processing ,  Excel reporting ,  etc.... ","python,c,oracle,sybase,autosys,sql,unixshellscripting,xml,linux,json,perl,solaris",3
204,Python,    AstraZeneca Ltd        ,4 - 6 ,Chennai,"focuses on the discovery ,  development and commercialisation of prescription medicines for some of the worlds most serious disease. But were more than one of the worlds leadi... ","informationtechnology,datamining,bi,storage,sql,python,c,mining,nosql,managementsystems,itstrategy",4
205,Python,    Boppo Technologies Pvt. Ltd.        ,2 - 4 ,Mumbai," Hands on experience with Django ,  Flask or other Python frameworksGood understanding of server-side templating languages such as Jinja 2 ,  Mako ,  etcBasic ... ","python,html5,storage,javascript,security,django",2
206,Python,    TandA HR Solutions        ,5 - 8 ,Mohali,"Responsibilities Guide the technical planning ,  design and implementation strategies Implement high quality ,  efficient and robust code Create the architecture for scalable ... ","python,cloudservices,postgresql,mysql,machinelearning",5
207,Python,    ZIPGRID        ,1 - 4 ,Mumbai,General Description We are looking to expand our digital footprint by expanding its next-generation platform for managing housing communities. Platform is built on most modern... ,"securitycompliance,html5,ajax,database,git,json,debugging,html,api,rest,python,mobile,javascript,nosql,django",1
208,Python,    Simplify Reality        ,3 - 6 ,Gurgaon,Manages one or more software development projects of moderate to large size and complexity. Often responsible for the product design of one or more product lines. Recommends m... ,"softwaredesign,storage,git,windowssystemadministration,apache,linux,mysql,technicalskills,mongodb,python,nosql,messagequeue",3
209,Python,    Nielsen Research Ltd. Co.        ,0 - 3 ,Australia,"Plans and performs analysis ,  development and supports the television rating data delivery systems ,  processes and procedure.RESPONSIBILITIESAble to exercise application dev... ","sql,database,git,xml,systemdevelopment,linux,python,director,consultant,productionenvironment",0
210,Python,    capgemini        ,0 - 3 ,"Hyderabad/Secunderabad,Pune","Job DescriptionExperience in Python ,  with knowledge of at least one Python web framework ,  such as Django ,  Flask ,  etc depending on your technology stackFamiliarity with... ","securitycompliance,python,html5,mobile,javascript,database,django,pythonscripting",0
211,python,    Randstad MENA        ,0 - 3 ,Mumbai,"job description python developer in mumbai Job Details for Python Developer Be fluent in Python ,  Flask ,  Sqlalchemy and PostgresBe able to effectively design APIs and datab... ","python,sso,database,security,django,iam,postgresql,heroku,api",0
212,Python,    JobsLo Consultants        ,7 - 12 ,Pune,"Skills Required :Please confirm on below pointer in YES  / NO Applied experience in Python programming  ( data structure ,  HTTP requests ,  classes )  Experience in data mode... ","python,oracle,rdbms,scala,datawarehousing,teamplayer,git",7
213,Python,    acquiscent technologies pvt. ltd.        ,1 - 5 ,Pune,Description:-We are looking for a professional who can handle processing of huge data and machine learning using Python and Java. And who would be responsible for his own modu... ,"python,machinelearning,javascript,nosql,java,django,writtencommunication,linux,webapplicationserver,mysql",1
214,Python,    PEOPLE INSIGNIA HR CONSULTANCY PVT. LTD.     (More Jobs) ,4 - 7 ,Gurgaon,"WORK FROM OFFICEPOSITION:Senior Software DeveloperJOB PURPOSE: Develops information systems by studying operations; designing ,  developing ,  and installing software solution... ","Django,python,oops,mysql/mangodb",4
215,Python,    Ukbit Solutions        ,3 - 5 ,Hyderabad/Secunderabad,"Job brief: Python Developer responsibilities include writing and testing code ,  debugging programs and integrating applications with third-party web services. To be successfu... ","python,html5,javascript,security,django,debugging",3
216,Python,    Analytics Vidhya        ,5 - 8 ,Gurgaon,Python Developer- Gurgaon-  ( 3  Years of Experience ) Python Developer- Gurgaon-  ( 3  Years of Experience )  A Client of Analytics VidhyaGurugram INR 3 - 10 LPA Experience :... ,"python,css,html5,html,ajax,javascript",5
217,Python,    Saraca Solutions Pvt ltd        ,0 - 3 ,,We are looking for a Python Developer to join our engineering team and help us develop and maintain various software products.Python Developer responsibilities include writing... ,"python,html5,javascript,security,django,debugging",0
218,Python,    Fine Jobs Consultant Pvt. Ltd.        ,5 - 8 ,Gurgaon,"Job Description* Fluency in Python: At least 2.5 year of hands-on experience with programming languages Python. * Proficient in web based technologies ,  i.e. HTML ,  JavaScri... ","python,css,ajax,javascript,html,asp",5
219,Python,    Bloom Consulting Services        ,0 - 3 ,Pune,"JD746 - Python Developer Key Skills : SQL  , Test Driven Development  ,  Agile  ,  MongoDB  ,  Python  ,  Python Developer  ,  Django  , HBaseExp : 2 - 6 Sal : Loc : Pune City... ","python,sql,django,api,mongodb,hbase",0
220,Python,    Linkites Infotech Pvt Ltd        ,0 - 3 ,Indore,"SKILLSPython / Django development experience.proficient with HTML5 ,  CSS3 ,  and JavaScript.Clear understanding of HTTP and RESTful APIs.Experience with JavaScript frameworks... ","python,django,html5,mobile,javascript",0
221,Python,    Resilinc        ,5 - 8 ,Pune,"Education: B.Tech / B.E. or M.S. in Mathematics ,  Statistics ,  Analytics ,  Data Science ,  Operations Research ,  Decision Sciences ,  Computer or Information Science or ot... ","algorithms,sql,json,datastructures,python,teamplayer,django",5
222,Python,    Kissflow        ,0 - 3 ,Chennai,Job Description You will be working with the product team designing and developing the Kissflow product.Technical Skills You will be working as a Software Engineer in our kiss... ,"elasticsearch,python,softwareengineer,technicalskills,mongodb",0
223,Python,    zoondia software pvt ltd        ,2 - 5 ,Calicut/Kozhikode,"Python DeveloperCalicut  &  Trivandrum2-4 yrsYEAR Description: Do you love a collaborative work environment thats driven by Innovation?Requirement: Expertise in Python ,  Djan... ","rest,python,problemsolving,sql,django,mysql,mvc,middleware",2
224,Python,    ISOLVE TECHNOLOGIES        ,2 - 5 ,Chennai,We are looking for a Python Web Developer responsible for managing the interchange of data between the server and the users. Your primary focus will be the development of all ... ,"python,machinelearning,artificialintelligence,django,java,webdeveloper,api",2
225,Python,    JLL        ,2 - 5 ,Bengaluru/Bangalore,The JLL Technologies Product Engineering team aims to bring successful technology-based products to market in a high-growth environment. The team's mission is focused on accel... ,"sql,docker,security,apache,devops,json,api,technicalskills,python,github",2
226,PYTHON,    Yugasa Software Labs        ,3 - 5 ,,PYTHON DEVELOPER Experience: 3 to 5 yearsRoles and Responsibilities:-Proficient knowledge of a back-end programming language Python.Creating servers and databases for function... ,"python,html5,javascript,sql,database,django,postgresql,mysql",3
227,Python,    Birdvision Consulting        ,0 - 1 ,Pune,Python Developer Location: Pune  ( Work from Home till December 2020 )  Work Experience: 0-1 Yrs  ( Good Communication Skills )  Description: Must have worked on Python web fr... ,"securitycompliance,python,django,html5,oops,javascript",0
228,Python,    capgemini        ,4 - 6 ,"Mumbai,Pune","Job DescriptionExperience in Python ,  with knowledge of at least one Python web framework ,  such as Django ,  Flask ,  etc depending on your technology stackFamiliarity with... ","securitycompliance,python,html5,mobile,javascript,database,django,pythonscripting,entrylevel",4
229,Python,    TransUnion        ,2 - 5 ,Pune,"continued professional growth through support of tuition reimbursement ,  conferences and seminars. Our culture encourages our people to hone current skills and build new capa... ","algorithms,python,c,c,security,git,linux,sqldatabase",2
230,Python,    SKILLVENTORY        ,8 - 11 ,"Hyderabad/Secunderabad,Bengaluru/Bangalore",Job DescriptionRoles and ResponsibilitiesDuties and Responsibilities- Work very closely with the Quant team and wider Securities Services business to develop and maintain data... ,"hive,html5,xsd,pig,react.js,database,security,java,unixshellscripting,xml,linux,objectorientedprogramming,hadoop,solaris,hbase,rest,python,tornado,systemprogramming,machinelearning,windows,javascript,hdfs,softwaredeveloper,unix",8
231,Python,    SenecaGlobal Inc.        ,5 - 8 ,Hyderabad/Secunderabad,"We are looking for a hands-on technologist who has expertise in design and development experience ,  a passion for solving hard problems ,  an interest in cybersecurity and th... ","fundamentals,css,docker,elasticsearch,git,java,devops,linux,html,shellscripting,hadoop,bigdata,python,unix",5
232,Python,    Infosys Technologies Ltd        ,4 - 7 ,,Infosys is seeking Python Developer. This position will interface with key stakeholders and apply your technical proficiency across different stages of the Software Developmen... ,"informationtechnology,oss,java,devops,telecom,globaldelivery,python,django,writtencommunication",4
233,Python,    capgemini        ,0 - 3 ,"Pune,Bengaluru/Bangalore",Job DescriptionWorking experience with Spark Hive Message Queue or Pub Sub Streaming technologiesExperience developing data pipelines using mix of languages Python SQL etc and... ,"hive,python,sql,apache,writtencommunication,messagequeue,hadoop,bigdata",0
234,Python,    capgemini        ,0 - 3 ,"Pune,Bengaluru/Bangalore",Job DescriptionWorking experience with Spark Hive Message Queue or Pub Sub Streaming technologiesExperience developing data pipelines using mix of languages Python SQL etc and... ,"hive,python,sql,apache,writtencommunication,messagequeue,hadoop,bigdata",0
235,Python,    karvy analytics limited        ,2 - 5 ,Hyderabad/Secunderabad,"Skills required2  years of Analytics based experience in developing applications using PythonGood understanding and scikit of numpy ,  scipy ,  pandas -learn libraries.Experie... ","imageprocessing,python,restapi,problemsolving,teamplayer,django,opencv",2
236,Python,    Valeo Engine and Electrical Systems India Pvt Ltd        ,5 - 8 ,Chennai,Should be able to understand functional requirements and develop enhancements of application without defects using Python and Django framework.Should be able to identify and a... ,"python,os,restapi,ajax,jquery,javascript,sql,django,linux,cloudstorage,mysql",5
237,Python,    DCKAP TECHNOLOGIES        ,1 - 4 ,Chennai,"Python DeveloperFull Time ,  InternshipChennaiPosted 1 month agoCorporate OverviewFounded in 2005 ,  DCKAP is on the path to creating a global digital commerce community for b... ","python,css,softwaredelivery,ajax,javascript,jquery,django,git,postgresql,oops,html,mysql",1
238,Python,    HP ENTERPRISE SERVICES        ,4 - 6 ,Bengaluru/Bangalore,"Hewlett Packard Enterprise is an industry leading Technology Company that enables customers to go further ,  faster. With the industrys most comprehensive portfolio ,  spannin... ","algorithms,scala,softwaredesign,sql,docker,elasticsearch,database,apache,datastructures,api,hadoop,bigdata,mongodb,python,machinelearning,nosql,cassandra,infrastructure",4
239,Python,    Ciena India Pvt Ltd        ,5 - 8 ,Gurgaon,Job Summary: We are looking for highly skilled Java / Python developers to work in Cienas Next Generation NMS system i.e BluePlanet MCP. BluePlanet MCP is Cienas domain contro... ,"orchestration,scala,sonet/sdh,oss,elasticsearch,java,apache,nms,linux,debugging,datastructures,rest,python,os,networkmanagement,cassandra,softwaredeveloper",5
240,python,    HR DEVI AND ASSOCIATES        ,5 - 8 ,Gurgaon,Job Description :A. Ownership of building and maintaining backend code.B. Design scalable architecture for our backend.C. Should be able to create the project skeletonD. Team ... ,"fundamentals,algorithms,python,c,mobile,teamplayer,androiddevelopment,database,pythonscripting,devops",5
241,Python,    destiny hr group services        ,0 - 1 ,Gurgaon,"Skills Required: Python / Django  ( HTML / CSS / Javascript / jquery ) 1. Responsible for understanding project requirements ,  and develop the application modules to meet the... ","fundamentals,python,css,javascript,jquery,database,django,java,json,html",0
242,Python,    FresherMart        ,5 - 9 ,"NaviMumbai,Mumbai",Design and Finalise architecture for Web Applications in Python with DJANGO FrameworkHandle end to end product developmentDesign framework for Machine learning and text classi... ,"algorithms,python,restapi,machinelearning,dataextraction,django",5
243,Python,    quality engineering pvt.ltd.jalgaon        ,5 - 7 ,,Job DescriptionThis job requires a great Python programmer with good understanding of modular design.the candidate will be required to integrate and finalize code from various... ,"python,rdbms,oracle,os,informationtechnology,docker,nosql,database,entrylevel,linux,mongodb",5
244,Python,    online productivity solutions pvt. ltd.        ,0 - 3 ,Panjim/Panaji,Creating and maintaining Python based applications.Coordinate with graphic designers and other team members.Building E-commerce and Internet / Intranet other web based applica... ,"rest,python,rdbms,problemsolving,visualsourcesafe,webbasedapplications,django,git,webdevelopment",0
245,Python,    Netsuite        ,2 - 5 ,Mexico,"Summary:Why Oracle NetSuite Global Business Unit  ( NSGBU ) ?At NetSuite we work hard ,  and we work smart. We hire fierce competitors. We hire individuals that are fearless t... ","sql,git,devops,linux,debugging,shellscripting,softwareengineering,python,oracle,operatingsystem,problemsolving,mx,unix",2
246,Python,    Fine Jobs Consultant Pvt. Ltd.        ,0 - 3 ,Mumbai,"Job DescriptionWe are Hiring for Python Developer The candidate who have strong experience in Python coding along with Django  ,  should be have hands on experience in Javascr... ","python,oracle,javascript,informix,node.js,django,webdevelopment",0
247,Python,    Green Gold Animation Pvt. Ltd.        ,0 - 3 ,Hyderabad/Secunderabad,Job DescriptionWe are seeking a talented Pipeline Developer focused on improving various automated systems for all studio departments. Strong working knowledge of Python is es... ,"python,css,javascript,git,debugging,webdevelopment,html",0
248,Python,    quality engineering pvt.ltd.jalgaon        ,3 - 6 ,Thiruvananthapuram,"Work within a team of like-minded professionals to plan ,  deploy ,  and maintain critical business applications.design and implement appropriate environments for those applic... ","docker,git,java,postgresql,businessapplications,mongodb,linuxshellscripting,rest,python,problemsolving,nosql,messaging,productionsupport,django,entrylevel",3
249,Python,    quality engineering pvt.ltd.jalgaon        ,3 - 6 ,Thiruvananthapuram,"Work within a team of like-minded professionals to plan ,  deploy ,  and maintain critical business applications.design and implement appropriate environments for those applic... ","docker,git,java,postgresql,heroku,businessapplications,mongodb,linuxshellscripting,rest,python,problemsolving,nosql,messaging,productionsupport,django,entrylevel",3
250,Python,    HP ENTERPRISE SERVICES        ,3 - 5 ,Bengaluru/Bangalore,The primary responsibilities of this role are to Design  &  Developing software stack for HPE Servers. This role will require the engineer to work on software that helps enhan... ,"c,css,html5,gcc,devicedrivers,xml,html,api,python,ubuntu,javascript,embeddedsoftware,unix,fundamentals,gnumake,linuxinternals,storage,jquery,security,git,testingtools,linux,json,debugging,c,os,windows,django",3
251,Python,    Pentagon Consultancy Services  ( PCS )        ,2 - 5 ,Hyderabad/Secunderabad,"Extensive Container technologies experience ,  such as Docker and Kubernetes.Hands-on with scripting languages  ( Python and Shell scripting ) .must have minimum 2 years exper... ","websphere,docker,security,apache,iam,devops,shellscripting,api,python,github,maven,weblogic,microsoftazure,infrastructure,gateway",2
252,Python,    egrove systems pvt.ltd        ,3 - 5 ,"Madurai,Chennai","We are looking for an experienced Python /  Web Developer ,  who will be part of an agile development team and can work on projects across Open source software technologies. T... ","artificialintelligence,apache,git,xml,webdeveloper,linux,mysql,mvc,mongodb,python,lamp,problemsolving,machinelearning,pgsql,nosql,webtechnologies,soap",3
253,Python,    FINITE HR CONSUTING PVT LTD        ,4 - 7 ,Hyderabad/Secunderabad,"Company Description client of FiniteHR Consulting Pvt LtdJob Description 1. Great object oriented concepts and coding skills in at least one of the following: Java ,  Angular ... ","python,github,mobile,problemsolving,teamplayer,ruby,java,cassandra,php",4
254,python,    Randstad MENA        ,4 - 7 ,Noida/GreaterNoida,"- Advanced with AWS IaaS and PaaS - EC2 ,  S3 ,  Route 53 ,  EKS  ,  Lambda ,  ECS ,  ECR ,  Cognito ,  SQS ,  SNS ,  etc.- Strong hands on experience with Docker and Kubernet... ","python,github,docker,sql,nosql,devops,infrastructure,softwareengineering",4
255,Python,    Relevance Lab Inc        ,3 - 5 ,Bengaluru/Bangalore,"3-5 Years of Work experience as a Python DeveloperExpertise in at least one popular Python framework  ( like Django ,  Flask ,  or Pyramid ) Knowledge of the o... ","python,django,html5,writtencommunication,teamplayer,javascript",3
256,Python,    Analytics Vidhya        ,3 - 6 ,"Gurgaon,Mumbai,Bengaluru/Bangalore","Must have knowledge of Python  &  good to have JavaMust have knowledge of ML techniques ,  design and implementation experience around custom deep learning models trained on b... ","python,machinelearning,java,apache,git,digitization,technicalskills",3
257,Python,    TandA HR Solutions        ,3 - 4 ,Bengaluru/Bangalore,Designation:-Python Developer Experience:- 3-4 years Location:- BangaloreSalary :-Hike on CTCRoles and Responsibilities Expertise in Core Python Sound Knowledge of Web Framewo... ,"python,css,django,html,machinelearning,artificialintelligence,javascript",3
258,Python,    Bloom Consulting Services        ,2 - 4 ,Bengaluru/Bangalore,"JD934 - Python Developer Key Skills : Front End HTML ,  JavaScript ,  React or Angular ,  Python ,  Flask ,  Django ,  Postgres ,  SQLite ,  Mysql ,  ORM ,  Linux ,  gRPC ,  C... ","rest,python,javascript,database,django,linux,html,mysql,middleware",2
259,Python,    Softlabs Group        ,0 - 3 ,Mumbai,"Python Developer Responsibilities Participate in the entire application lifecycle ,  focusing on coding and debugging Write clean ,  test driven ,  easily maintainable ,  modu... ","rest,python,c,c,scala,ubuntu,docker,apache,debugging,api",0
260,Python,    klizos solutions pvt ltd        ,3 - 6 ,Kolkata,"Job Description Are you a good python developer? You should have experience in writing and testing code ,  debugging programs and integrating applications with third-party web... ","c,css,soa,compilers,java,mysql,datastructures,html,c#,python,github,mvcarchitecture,javascript,nosql,visualstudio,unix,fundamentals,algorithms,softwaredesign,git,debugging,mvc,technicalskills,mongodb,crm,c,mobile,machinelearning,windows,identitymanagement,django,opencv",3
261,Python,    Gemini Solutions        ,3 - 6 ,Gurgaon,Python Developer3  Years GurgaonB.TechPosition Summary We are seeking a Senior Software Developer with knowledge and understanding of the complete software development process... ,"algorithms,database,seniorsoftwaredeveloper,shellscripting,objectorientedprogramming,python,teamplayer,machinelearning,django,unix/linux",3
262,Python,    Root Info Solutions        ,2 - 5 ,"Delhi,Delhi/NCR","New Delhi ,  IndiaPython DeveloperJob Role :- Python DeveloperKey Skills :- Python 2 ,  Python 3 ,  Django ,  Javascript ,  HTML ,  PostgreSQL / MYSQL , REST API ,  Celery Rab... ","rest,python,css,restapi,javascript,oop,django,postgresql,html,mysql",2
263,Python,    novigo solutions pvt ltd        ,3 - 6 ,"Mangalore,Bengaluru/Bangalore","Requirements: Minimum 3 years experience as a Software Engineer ,  including system analysis ,  design ,  development ,  and deployment; preferably in the financial services i... ","fundamentals,python,sql,systemanalysis,database,xml,json,softwareengineer,api,soap",3
264,Python,    Globus TechTree Pvt Ltd        ,1 - 4 ,Nagpur,"Python Developer Are you seeking an environment where you can apply state-of-the-art computer science techniques ,  data-driven decision making ,  and problem solving skills i... ","fundamentals,c,html5,java,linux,python,mobile,problemsolving,javascript,django,unix",1
265,Python,    JobsLo Consultants        ,2 - 5 ,Bengaluru/Bangalore,We are looking for a passionate Python Developer to join our team at the earliest.You will be responsible for managing the interchange of data between the server and the users... ,"securitycompliance,python,html5,mobile,svn,storage,javascript,security,database,django,git,debugging",2
266,Python,    SAGGEZZA INDIA PVT LTD        ,14 - 17 ,,"Designing and implementing large-scale backend infrastructure and APIs.Writing high quality code that is robust ,  readable and scales.Possess the drive to dive deep ,  thrive... ","fundamentals,algorithms,salesforce,java,technologyconsulting,datastructures,mongodb,python,nosql,infrastructure",1
267,Python,    FresherMart        ,4 - 7 ,Ahmedabad,A Senior Python Developer should be participating in all phases of the software development lifecycle  starting from requirements gathering and understanding u... ,"securitycompliance,css,dbms,sql,docker,database,git,debugging,html,python,problemsolving,javascript,django,angularjs",4
268,Python,    Bloom Consulting Services        ,2 - 5 ,Bengaluru/Bangalore,Exp  (  2-4 ) Required skills Advanced capability in object-oriented design and common design patterns Proficient in Python 3.6.x language and common libraries Advanced knowle... ,"python,css,ddl,sql,docker,salesforce,django,html,mongodb",2
269,Python,    6sense        ,3 - 8 ,,"Description 6sense is a Predictive Intelligence Engine that is reimagining how B2B companies do sales and marketing. It works with big data at scale ,  advanced machine learni... ","hive,sql,docker,security,hadoop,bigdata,rest,python,rdbms,machinelearning,nosql,django,unix/linux,angularjs,soap",3
270,Python,    Daffodil Software Ltd        ,0 - 3 ,Gurgaon, We are looking for a Python developer to expand and strengthen its exceptional team at our Gurgaon office.Duties and responsibilities : Working as a team to d... ,"python,restapi,javascript,jquery,django,git,postgresql,mysql",0
271,Python,    quality engineering pvt.ltd.jalgaon        ,0 - 3 ,Thiruvananthapuram,"Work within a team of like-minded professionals to plan ,  deploy ,  and maintain critical business applications.design and implement appropriate environments for those applic... ","docker,git,java,postgresql,businessapplications,mongodb,linuxshellscripting,rest,python,problemsolving,nosql,messaging,productionsupport,django,entrylevel",0
272,Python,    quality engineering pvt.ltd.jalgaon        ,0 - 3 ,Thiruvananthapuram,"Work within a team of like-minded professionals to plan ,  deploy ,  and maintain critical business applications.design and implement appropriate environments for those applic... ","docker,git,java,postgresql,businessapplications,mongodb,linuxshellscripting,rest,python,problemsolving,nosql,messaging,productionsupport,django,entrylevel",0
273,Python,    quality engineering pvt.ltd.jalgaon        ,0 - 3 ,Thiruvananthapuram,"Work within a team of like-minded professionals to plan ,  deploy ,  and maintain critical business applications.design and implement appropriate environments for those applic... ","docker,git,java,postgresql,businessapplications,mongodb,linuxshellscripting,rest,python,problemsolving,nosql,messaging,productionsupport,django,entrylevel",0
274,Python,    quality engineering pvt.ltd.jalgaon        ,0 - 3 ,Thiruvananthapuram,"Work within a team of like-minded professionals to plan ,  deploy ,  and maintain critical business applications.design and implement appropriate environments for those applic... ","docker,git,java,postgresql,businessapplications,mongodb,linuxshellscripting,rest,python,problemsolving,nosql,messaging,productionsupport,django,entrylevel",0
275,Python,    quality engineering pvt.ltd.jalgaon        ,0 - 3 ,Thiruvananthapuram,"Work within a team of like-minded professionals to plan ,  deploy ,  and maintain critical business applications.design and implement appropriate environments for those applic... ","docker,git,java,postgresql,businessapplications,mongodb,linuxshellscripting,rest,python,problemsolving,nosql,messaging,productionsupport,django,entrylevel",0
276,Python,    quality engineering pvt.ltd.jalgaon        ,0 - 3 ,Thiruvananthapuram,"Work within a team of like-minded professionals to plan ,  deploy ,  and maintain critical business applications.design and implement appropriate environments for those applic... ","docker,git,java,postgresql,businessapplications,mongodb,linuxshellscripting,rest,python,problemsolving,nosql,messaging,productionsupport,django,entrylevel",0
277,Python,    quality engineering pvt.ltd.jalgaon        ,0 - 3 ,Thiruvananthapuram,"Roles  &  Responsibilities:Work within a team of like-minded professionals to plan ,  deploy ,  and maintain critical business applications.design and implement appropriate en... ","docker,git,java,postgresql,businessapplications,mongodb,linuxshellscripting,rest,python,problemsolving,nosql,messaging,productionsupport,django,entrylevel",0
278,Python,    quality engineering pvt.ltd.jalgaon        ,0 - 3 ,Thiruvananthapuram,"Roles  &  Responsibilities:Work within a team of like-minded professionals to plan ,  deploy ,  and maintain critical business applications.design and implement appropriate en... ","docker,git,java,postgresql,businessapplications,mongodb,linuxshellscripting,rest,python,problemsolving,nosql,messaging,productionsupport,django,entrylevel",0
279,Python,    quality engineering pvt.ltd.jalgaon        ,0 - 3 ,Thiruvananthapuram,"Work within a team of like-minded professionals to plan ,  deploy ,  and maintain critical business applications.design and implement appropriate environments for those applic... ","docker,git,java,postgresql,businessapplications,mongodb,linuxshellscripting,rest,python,problemsolving,nosql,messaging,productionsupport,django,entrylevel",0
280,Python,    quality engineering pvt.ltd.jalgaon        ,0 - 3 ,Thiruvananthapuram,"Work within a team of like-minded professionals to plan ,  deploy ,  and maintain critical business applications.design and implement appropriate environments for those applic... ","docker,git,java,postgresql,businessapplications,mongodb,linuxshellscripting,rest,python,problemsolving,nosql,messaging,productionsupport,django,entrylevel",0
281,Python,    navayuga consultancy        ,8 - 10 ,Chennai,"Job Roles and ResponsibilitiesWe're looking for an experienced developer who has a solid understanding of web technologies ,  databases and can help design ,  implement and sc... ","informationtechnology,exceptionhandling,sql,database,postgresql,mysql,python,tornado,webtechnologies",8
282,Python,    Centroxy Solutions        ,2 - 3 ,Bhubaneshwar,"Urgent requirement of Python Developer.Roles  &  Responsibilities :2-3 years experience in Python ,  with knowledge of Python web framework such as: Django ,  Flask ,  etc.Fam... ","securitycompliance,python,html5,mobile,svn,javascript,database,django,git,linux,debugging",2
283,Python,    innover systems pvt. ltd.        ,3 - 6 ,Pune,"Shift Timing : General shift Skill Set :Python ,  Django ,  AngularJS ,  Mysql Responsibility / Job Descriptions:Solid working experience in Python Developer.Hands on experien... ","python,restapi,html5,javascript,sql,django,uml,mysql,angularjs",3
284,Python,    NTT Data Vertex Software Inc.        ,5 - 8 ,,"Brief description of job duties:We seek a Mid Software Engineer who will maintain ,  integrate ,  and implement software applications within the organization. In this role ,  ... ","docker,postgresql,softwareengineer,mysql,api,cli,python,github,softwaretesting,django,infrastructure,sqldatabase",5
285,Python,    Jacobs Engineering Group Inc.        ,5 - 8 ,,"Python Developer -  (  AER0005LX  ) Your Impact:Jacobs leads the global professional services sector delivering solutions for a more connected ,  sustainable world. With $15.0... ","c,html5,ajax,systemdevelopment,webdevelopment,python,github,javascript,unix/linux,softwaredesign,bootstrap,jquery,databasemanagement,git,postgresql,perl,cloudcomputing,mongodb,c,machinelearning,infrastructure",5
286,Python,    Bloom Consulting Services        ,3 - 5 ,Bengaluru/Bangalore,About the Job Skills  &  ResponsibilityPython as a programming language experience  ( very good at python programming )  Proficient in Python with strong problem solving skill... ,"rest,python,problemsolving,django,debugging,shellscripting,unixshell,mongodb,unix,hbase",3
287,Python,    Jacobs Engineering Group Inc.        ,2 - 3 ,,"Python Developer -  (  AER0005LW  ) Your Impact:Jacobs leads the global professional services sector delivering solutions for a more connected ,  sustainable world. With $15.0... ","c,html5,ajax,systemdevelopment,webdevelopment,python,github,javascript,unix/linux,softwaredesign,bootstrap,jquery,databasemanagement,git,postgresql,perl,cloudcomputing,mongodb,c,machinelearning,infrastructure",2
288,Python,    happy marketers        ,2 - 3 ,Singapore,"Job description:Writing reusable ,  testable ,  and efficient codeDesign and implementation of lowlatency ,  high availability ,  and performant applicationsIntegration of use... ","securitycompliance,python,html5,mobile,storage,javascript,sql,database,django,debugging",2
289,Python,    Drawsera        ,1 - 5 ,Mumbai,"Job DescriptionPosition:Python DeveloperExperience:1-5 yearsLocation:Andheri West ,  MumbaiDevelop Enterprise Level Web based or Desktop applications in Core P... ","css,ajax,jquery,sql,database,postgresql,mysql,html,mvc,python,javascript,django",1
290,Python,    Infosys Technologies Ltd        ,4 - 7 ,,Infosys is seeking Python Developer. This position will interface with key stakeholders and apply your technical proficiency across different stages of the Software Developmen... ,"informationtechnology,softwaredesign,database,linux,mysql,telecom,rest,globaldelivery,python,ubuntu,django,openstack",4
291,Python,    i-exceed technology solutions private limited        ,3 - 6 ,Bengaluru/Bangalore,"3  years of strong hands-on coding expertise with Python and related frameworks.Knowledge of at least one Python web framework  ( such as Django ,  Flask ) Open to work with n... ","artificialintelligence,java,api,python,os,machinelearning,django,webtechnologies,softwaredeveloper",3
292,Python,    CONNECTING 2 WORK        ,5 - 8 ,Thiruvananthapuram,Job Description We are looking for a Python Developer to join our engineering team and help us develop and maintain various software products. You should have experience build... ,"python,html5,javascript,sql,docker,database,node.js,django,java,postgresql,writtencommunication,heroku,mysql,angularjs,mongodb",5
293,Python,    Inlogic Technologies Pvt Ltd        ,1 - 4 ,Chennai,"Job Description Demonstrated practical in-depth knowledge of data integration ,  metadata ,  BI analytics tools and Big Data toolsExperience in database management systems e.g... ","hive,algorithms,bi,sharepoint,pig,databasemanagement,database,postgresql,mysql,hadoop,bigdata,mongodb,crm,python,sas,javascript,cassandra,infrastructure",1
294,Python,    Cadence Design Systems India Pvt Ltd        ,3 - 6 ,,"At Cadence ,  we hire and develop leaders and innovators who want to make an impact on the world of technology. Job Description Analyze requirements and provide robust solutio... ","css,ajax,database,java,git,linux,json,mysql,html,python,svn,javascript,webtechnologies,php",3
295,Python,    FresherMart        ,4 - 7 ,Chennai,A Senior Python Developer should be participating in all phases of the software development lifecycle  starting from requirements gathering and understanding u... ,"securitycompliance,css,dbms,sql,docker,database,git,debugging,html,python,problemsolving,javascript,django,angularjs",4
296,Python,    FresherMart        ,2 - 7 ,"Mumbai,Bengaluru/Bangalore",You will be part of the team focused towards development of software products. You will be responsible for developing a rich client application to view DICOM I... ,"c,systemsecurity,database,apache,oops,datastructures,c#,itk,python,c",2
